,Pick,Years After Draft,variable,NHL Probability,Star Probability
550,33,6,Estimate,0.45316609335899494,0.08264800389265367
551,33,7,Estimate,0.41208561655953846,0.08437725111504533
552,33,8,Estimate,0.37337948141877464,0.08095877278711629
553,33,9,Estimate,0.3376326812604908,0.07141101513728704
554,33,10,Estimate,0.3091075833314183,0.06025604775160742
555,33,11,Estimate,0.2893485179173847,0.0566778779807347
556,33,12,Estimate,0.26998735302266913,0.05060640428609986
557,33,13,Estimate,,
558,33,14,Estimate,,
559,33,15,Estimate,,
560,33,16,Estimate,,
561,34,0,Estimate,0.040201495170084554,0.0047003637089287655
562,34,1,Estimate,0.12779086783497481,0.014796745205129557
563,34,2,Estimate,0.23468290476912732,0.028047461161457815
564,34,3,Estimate,0.34422323224812945,0.04283566248390474
565,34,4,Estimate,0.4285880741958751,0.05826058603545413
566,34,5,Estimate,0.46255326118483575,0.07355586693098423
567,34,6,Estimate,0.44656263202644175,0.08315159619225734
568,34,7,Estimate,0.40769119733139514,0.08421064625562703
569,34,8,Estimate,0.3695740442313077,0.07951421390673738
570,34,9,Estimate,0.3335133329641372,0.06927658496022926
571,34,10,Estimate,0.3064372115016494,0.05841376601686195
572,34,11,Estimate,0.28883074844168327,0.05517571087377854
573,34,12,Estimate,0.27000340745418383,0.049637414463279725
574,34,13,Estimate,,
575,34,14,Estimate,,
576,34,15,Estimate,,
577,34,16,Estimate,,
578,35,0,Estimate,0.03884632279741618,0.004612084990898252
579,35,1,Estimate,0.12525148147891524,0.014984010291677109
580,35,2,Estimate,0.2299295617398606,0.028287890800177785
581,35,3,Estimate,0.33699792643836946,0.04322675920957096
582,35,4,Estimate,0.4198860036052232,0.05900928092859936
583,35,5,Estimate,0.45479771370973454,0.07441832226983941
584,35,6,Estimate,0.44115736519470355,0.08392823462389633
585,35,7,Estimate,0.4045211719411871,0.08471662215532044
586,35,8,Estimate,0.367330686179709,0.07918999192288873
587,35,9,Estimate,0.331569128459752,0.06850757296075327
588,35,10,Estimate,0.30664119891386366,0.05784029591457159
589,35,11,Estimate,0.291659926783457,0.05461120623224995
590,35,12,Estimate,0.27307805977462984,0.04929694245111449
591,35,13,Estimate,,
592,35,14,Estimate,,
593,35,15,Estimate,,
594,35,16,Estimate,,
595,36,0,Estimate,0.03718379557468003,0.004551506930259329
596,36,1,Estimate,0.12196884056828056,0.015131606903759656
597,36,2,Estimate,0.22457522259709306,0.028343831326054843
598,36,3,Estimate,0.33044363153781275,0.0433131572226852
599,36,4,Estimate,0.4129610170834592,0.059362518373126394
600,36,5,Estimate,0.4487223730786256,0.07479160637366411
601,36,6,Estimate,0.4367391415781214,0.08422829088485292
602,36,7,Estimate,0.4019753112466322,0.08505326414987163
603,36,8,Estimate,0.3657730281019476,0.07920885820472068
604,36,9,Estimate,0.33064654096778345,0.0684177835752912
605,36,10,Estimate,0.3079273952033583,0.05785994962249243
606,36,11,Estimate,0.2953971584120555,0.054320699172579645
607,36,12,Estimate,0.27667215500541387,0.048991443833857465
608,36,13,Estimate,,
609,36,14,Estimate,,
610,36,15,Estimate,,
611,36,16,Estimate,,
612,37,0,Estimate,0.035337275505254694,0.004501252897485741
613,37,1,Estimate,0.11805773330097324,0.015165834273994051
614,37,2,Estimate,0.21876002744733258,0.028182107927183085
615,37,3,Estimate,0.32454696449708753,0.043083108408207574
616,37,4,Estimate,0.407704309265152,0.05916993632071926
617,37,5,Estimate,0.4441837298567416,0.07433991310437599
618,37,6,Estimate,0.43306815157574974,0.08358247814343324
619,37,7,Estimate,0.3995369634355987,0.08463400268733018
620,37,8,Estimate,0.3641026734100127,0.07891596026774458
621,37,9,Estimate,0.32965299291464906,0.06833249321626747
622,37,10,Estimate,0.30863467670318157,0.05779703706880223
623,37,11,Estimate,0.2977836224442253,0.05363845215246908
624,37,12,Estimate,0.27849543549555533,0.04811093755766177
625,37,13,Estimate,,
626,37,14,Estimate,,
627,37,15,Estimate,,
628,37,16,Estimate,,
629,38,0,Estimate,0.033487778987169405,0.004433782535758868
630,38,1,Estimate,0.11386137055595154,0.015024235886534905
631,38,2,Estimate,0.21284539232174268,0.02782694038884065
632,38,3,Estimate,0.31927443300041436,0.042625091850036545
633,38,4,Estimate,0.40378002576031036,0.05844047362892696
634,38,5,Estimate,0.44088080287632286,0.07298426814942172
635,38,6,Estimate,0.429943132059823,0.08186485039677417
636,38,7,Estimate,0.3968999578864435,0.08323481265805904
637,38,8,Estimate,0.3618110344218308,0.07796457644075493
638,38,9,Estimate,0.3278748642513039,0.06780734352851917
639,38,10,Estimate,0.30775692096523527,0.05720401281256152
640,38,11,Estimate,0.29747416911284447,0.052176656986984926
641,38,12,Estimate,0.27721561686574275,0.04636890710161293
642,38,13,Estimate,,
643,38,14,Estimate,,
644,38,15,Estimate,,
645,38,16,Estimate,,
646,39,0,Estimate,0.031779283488056996,0.004325520434265637
647,39,1,Estimate,0.10974184925379278,0.014673982390032179
648,39,2,Estimate,0.2072028064812662,0.02732698466825588
649,39,3,Estimate,0.3145348764931795,0.042058443854305204
650,39,4,Estimate,0.40068257713790234,0.057301421593172634
651,39,5,Estimate,0.43836825910868643,0.07088265279556802
652,39,6,Estimate,0.42717978028636283,0.07925870292846385
653,39,7,Estimate,0.3940001263824325,0.08097477149229583
654,39,8,Estimate,0.3588072542818016,0.07635702739033692
655,39,9,Estimate,0.3251693325582913,0.06673262590578416
656,39,10,Estimate,0.305203521906651,0.055989503121163776
657,39,11,Estimate,0.29440511003536396,0.04997334168790779
658,39,12,Estimate,0.27282021992922395,0.04394889178746547
659,39,13,Estimate,,
660,39,14,Estimate,,
661,39,15,Estimate,,
662,39,16,Estimate,,
663,40,0,Estimate,0.03026981207557306,0.004168470890634794
664,40,1,Estimate,0.1059399200344977,0.014129481402723874
665,40,2,Estimate,0.20207545116152537,0.02672855510718592
666,40,3,Estimate,0.31016855145376315,0.04146375493884022
667,40,4,Estimate,0.39779597615408974,0.055923710816348664
668,40,5,Estimate,0.4360430994159397,0.06833968092114025
669,40,6,Estimate,0.4245212786452197,0.0761396732109233
670,40,7,Estimate,0.39091066438021765,0.07818783273017071
671,40,8,Estimate,0.3553383835168733,0.07432772467868522
672,40,9,Estimate,0.3218657218838133,0.0652653888041004
673,40,10,Estimate,0.3015994844950872,0.054369075721986355
674,40,11,Estimate,0.2895381072118648,0.04742199331134627
675,40,12,Estimate,0.26636695441594915,0.04138864154173249
676,40,13,Estimate,,
677,40,14,Estimate,,
678,40,15,Estimate,,
679,40,16,Estimate,,
680,41,0,Estimate,0.02894006450044607,0.0039729738182861995
681,41,1,Estimate,0.10254239305832652,0.013452277455460848
682,41,2,Estimate,0.19752914637902264,0.026059010736421792
683,41,3,Estimate,0.30594463506003466,0.04083959129182944
684,41,4,Estimate,0.39447032478354915,0.05443893533679611
685,41,5,Estimate,0.4331934196353583,0.06567540988559833
686,41,6,Estimate,0.4215856890369094,0.07291803002742195
687,41,7,Estimate,0.3876746068315817,0.0752485578796579
688,41,8,Estimate,0.35173642597190713,0.072149518952543
689,41,9,Estimate,0.3184242224197727,0.06364408293602747
690,41,10,Estimate,0.2977437429890202,0.05267378249590694
691,41,11,Estimate,0.28413627050930995,0.04503517426005929
692,41,12,Estimate,0.2592641820551967,0.03930315627912226
693,41,13,Estimate,,
694,41,14,Estimate,,
695,41,15,Estimate,,
696,41,16,Estimate,,
697,42,0,Estimate,0.02773515918862266,0.0037610681002503126
698,42,1,Estimate,0.09952728691264139,0.012727795662107631
699,42,2,Estimate,0.19347324950153102,0.025321507158447963
700,42,3,Estimate,0.30157911511593005,0.040106338244710375
701,42,4,Estimate,0.39014419019173885,0.052892938025414116
702,42,5,Estimate,0.4291707156288395,0.06311886146217428
703,42,6,Estimate,0.41794672492583607,0.06991121422437993
704,42,7,Estimate,0.38421454319228926,0.07244148499719649
705,42,8,Estimate,0.3481804917301581,0.06999339457528356
706,42,9,Estimate,0.31510562879208676,0.06202365411228406
707,42,10,Estimate,0.2941098776951789,0.05114994566407274
708,42,11,Estimate,0.2790661184695788,0.04319456520269616
709,42,12,Estimate,0.2525572236105666,0.03811670106739025
710,42,13,Estimate,,
711,42,14,Estimate,,
712,42,15,Estimate,,
713,42,16,Estimate,,
714,43,0,Estimate,0.026605090579015802,0.0035554989168885168
715,43,1,Estimate,0.09683100183064187,0.01203231667080778
716,43,2,Estimate,0.18972778994794803,0.02450416707469691
717,43,3,Estimate,0.2967968434521811,0.03915926932979705
718,43,4,Estimate,0.38449463530266614,0.0512663510152596
719,43,5,Estimate,0.42362619824404046,0.06078205604331392
720,43,6,Estimate,0.4133244918502924,0.06730422697135999
721,43,7,Estimate,0.3803896873584537,0.06993360906591575
722,43,8,Estimate,0.34463977336049356,0.0679202130043395
723,43,9,Estimate,0.3118837712648086,0.06043626983995804
724,43,10,Estimate,0.2907174931707077,0.04987072707717628
725,43,11,Estimate,0.27455493535178904,0.042020399319256746
726,43,12,Estimate,0.24663588832394848,0.03792083575369977
727,43,13,Estimate,,
728,43,14,Estimate,,
729,43,15,Estimate,,
730,43,16,Estimate,,
731,44,0,Estimate,0.025523487911907287,0.003370909729481736
732,44,1,Estimate,0.09439457667317205,0.011410616206175055
733,44,2,Estimate,0.18610880716162587,0.023601436561098792
734,44,3,Estimate,0.291426550617535,0.03794229723868706
735,44,4,Estimate,0.3775396982637942,0.04954256459067654
736,44,5,Estimate,0.4166609253194285,0.05870868799077952
737,44,6,Estimate,0.40775031469156064,0.06519134179320203
738,44,7,Estimate,0.37613723910966346,0.0678290065188286
739,44,8,Estimate,0.34099834074531676,0.06596728755825129
740,44,9,Estimate,0.3086118001827426,0.05886347974926804
741,44,10,Estimate,0.2873798636712649,0.048774885415445335
742,44,11,Estimate,0.2704393596110425,0.04139070476574734
743,44,12,Estimate,0.24140872406849942,0.03848290697655655
744,44,13,Estimate,,
745,44,14,Estimate,,
746,44,15,Estimate,,
747,44,16,Estimate,,
748,45,0,Estimate,0.02448493935123578,0.0032109632235565065
749,45,1,Estimate,0.09217685877580557,0.010874121623798697
750,45,2,Estimate,0.18249915787737414,0.02263447646203848
751,45,3,Estimate,0.2854805600111077,0.03649546252899838
752,45,4,Estimate,0.36963072415835174,0.04776447701388289
753,45,5,Estimate,0.40878893834173546,0.056935262227406545
754,45,6,Estimate,0.40158887360429985,0.06363353534498689
755,45,7,Estimate,0.3715816900787764,0.06622400988143216
756,45,8,Estimate,0.3372346835542904,0.0642203699752304
757,45,9,Estimate,0.30526443939225245,0.05731972823568357
758,45,10,Estimate,0.2840578978606804,0.04775930440831297
759,45,11,Estimate,0.266594980953632,0.041054272992190007
760,45,12,Estimate,0.2366795983961555,0.03937317789680628
761,45,13,Estimate,,
762,45,14,Estimate,,
763,45,15,Estimate,,
764,45,16,Estimate,,
765,46,0,Estimate,0.023493023066027668,0.0030709043702404136
766,46,1,Estimate,0.0901486254429212,0.010413575314345069
767,46,2,Estimate,0.17888176762229466,0.021655089622193598
768,46,3,Estimate,0.2791751713055255,0.03494577185222997
769,46,4,Estimate,0.3613452863204469,0.04603497162517886
770,46,5,Estimate,0.400751048926141,0.05550730074778725
771,46,6,Estimate,0.3954203895918155,0.06267058637994508
772,46,7,Estimate,0.36704995116131856,0.065200651681358
773,46,8,Estimate,0.33353109855657537,0.06279971993115821
774,46,9,Estimate,0.3020696602118885,0.05587011471847432
775,46,10,Estimate,0.2810376846966879,0.04674971928535505
776,46,11,Estimate,0.26320056555078986,0.04076244160036759
777,46,12,Estimate,0.23243580183396795,0.04015808681083911
778,46,13,Estimate,,
779,46,14,Estimate,,
780,46,15,Estimate,,
781,46,16,Estimate,,
782,47,0,Estimate,0.02255027170106505,0.0029424740209835626
783,47,1,Estimate,0.08828710027204892,0.010013538990219875
784,47,2,Estimate,0.17533222472304197,0.02072981784831892
785,47,3,Estimate,0.2728810797503943,0.03345176879727016
786,47,4,Estimate,0.3533404439435923,0.0444674976962391
787,47,5,Estimate,0.3932962503168655,0.0544468732797168
788,47,6,Estimate,0.3898669080827859,0.062284534816995654
789,47,7,Estimate,0.36299759008001875,0.06477099587972382
790,47,8,Estimate,0.3302582475626114,0.061787381075080174
791,47,9,Estimate,0.2994560186811809,0.05459091822259175
792,47,10,Estimate,0.27883056514633525,0.04572728781338897
793,47,11,Estimate,0.26069233575733314,0.04036801461724048
794,47,12,Estimate,0.2289134186283529,0.04058629508106112
795,47,13,Estimate,,
796,47,14,Estimate,,
797,47,15,Estimate,,
798,47,16,Estimate,,
799,48,0,Estimate,0.021653795129345718,0.002818108447938173
800,48,1,Estimate,0.08657621744035832,0.009660671522594524
801,48,2,Estimate,0.171981148989477,0.019915950239705885
802,48,3,Estimate,0.2670218184650861,0.03214136482530229
803,48,4,Estimate,0.3462105320724339,0.04313040720656083
804,48,5,Estimate,0.38701044246502597,0.053711130319106876
805,48,6,Estimate,0.38542853959710555,0.062358644645200016
806,48,7,Estimate,0.3598708225953163,0.06483433567862287
807,48,8,Estimate,0.3278399081046925,0.06117568768551079
808,48,9,Estimate,0.29785281922224804,0.05353109669468342
809,48,10,Estimate,0.27788077131016714,0.04472673504501209
810,48,11,Estimate,0.25948141893118515,0.039863637256433826
811,48,12,Estimate,0.22645034021806737,0.04067798551574967
812,48,13,Estimate,,
813,48,14,Estimate,,
814,48,15,Estimate,,
815,48,16,Estimate,,
816,49,0,Estimate,0.02079482113746548,0.002693000429168453
817,49,1,Estimate,0.08500375857397449,0.009345437555188563
818,49,2,Estimate,0.16895994151813504,0.019244803157427288
819,49,3,Estimate,0.26195187591376395,0.03107793959633697
820,49,4,Estimate,0.34036081232262366,0.042023636687596705
821,49,5,Estimate,0.3822007984946811,0.05318105746777785
822,49,6,Estimate,0.38234874874194213,0.0626741512198356
823,49,7,Estimate,0.357936887982511,0.06518993684525437
824,49,8,Estimate,0.32655185265469167,0.06088117767910077
825,49,9,Estimate,0.29744794734549873,0.05270985893864393
826,49,10,Estimate,0.27825961310882585,0.04382120220146279
827,49,11,Estimate,0.25962364246165975,0.03935143955498879
828,49,12,Estimate,0.22521959984705978,0.04066018111271665
829,49,13,Estimate,,
830,49,14,Estimate,,
831,49,15,Estimate,,
832,49,16,Estimate,,
833,50,0,Estimate,0.01996057261748344,0.0025652643847666207
834,50,1,Estimate,0.08354893039167768,0.009060666971296401
835,50,2,Estimate,0.16634445271416004,0.018718607792380073
836,50,3,Estimate,0.2578510640582928,0.030262485438170478
837,50,4,Estimate,0.3359088532069029,0.0410955554757547
838,50,5,Estimate,0.37882793563277894,0.05269203346696888
839,50,6,Estimate,0.38052703147707434,0.0629548118495208
840,50,7,Estimate,0.35714663035236066,0.06559493061397328
841,50,8,Estimate,0.3263553771889955,0.06079759499636874
842,50,9,Estimate,0.29803656960728586,0.05213593102515998
843,50,10,Estimate,0.2795273445669956,0.043097381093066406
844,50,11,Estimate,0.2606459677127527,0.03896354409591479
845,50,12,Estimate,0.22499604638170445,0.04078156086697932
846,50,13,Estimate,,
847,50,14,Estimate,,
848,50,15,Estimate,,
849,50,16,Estimate,,
850,51,0,Estimate,0.01913940459601962,0.002435206852586596
851,51,1,Estimate,0.08216805286747725,0.008799743184919351
852,51,2,Estimate,0.16411274944590815,0.01831643493540978
853,51,3,Estimate,0.25466709500904494,0.029655694906895427
854,51,4,Estimate,0.3326453976413869,0.04028134459375284
855,51,5,Estimate,0.3765057271583693,0.05209227408565073
856,51,6,Estimate,0.37951966494010203,0.06294277094511377
857,51,7,Estimate,0.3571059278024761,0.06582876320020487
858,51,8,Estimate,0.3268642443258963,0.060833273916652074
859,51,9,Estimate,0.29905695991827513,0.05181622111307998
860,51,10,Estimate,0.2808582640457291,0.04262582618811497
861,51,11,Estimate,0.26165466864505654,0.03877992230212557
862,51,12,Estimate,0.2251224881193673,0.04112646097007064
863,51,13,Estimate,,
864,51,14,Estimate,,
865,51,15,Estimate,,
866,51,16,Estimate,,
867,52,0,Estimate,0.018329538136373447,0.0023045350818339428
868,52,1,Estimate,0.08079291323504016,0.008555405199306901
869,52,2,Estimate,0.1621312536276672,0.018001438994152227
870,52,3,Estimate,0.2521220773984484,0.0291988972676577
871,52,4,Estimate,0.33008331568848653,0.03953590630010933
872,52,5,Estimate,0.3745944781820565,0.05130140036944762
873,52,6,Estimate,0.378652082240391,0.06247783755985099
874,52,7,Estimate,0.3571810521232466,0.06573728048676512
875,52,8,Estimate,0.3274640867227987,0.06090906553661416
876,52,9,Estimate,0.2997986948235311,0.05174273725605794
877,52,10,Estimate,0.2813713138872474,0.042437774708871404
878,52,11,Estimate,0.2616890484056404,0.03878926152207207
879,52,12,Estimate,0.22474182333486895,0.04154987364273523
880,52,13,Estimate,,
881,52,14,Estimate,,
882,52,15,Estimate,,
883,52,16,Estimate,,
884,53,0,Estimate,0.017546951556551137,0.0021757608517493734
885,53,1,Estimate,0.07934726228997419,0.008319387093936158
886,53,2,Estimate,0.1601767830729801,0.01772646148765753
887,53,3,Estimate,0.24977986095395244,0.028824093915493506
888,53,4,Estimate,0.32758969605665933,0.03884260504098397
889,53,5,Estimate,0.37237493562141144,0.05033805191914819
890,53,6,Estimate,0.3772084870412177,0.06154689260075568
891,53,7,Estimate,0.35668312125514523,0.065251623041811
892,53,8,Estimate,0.32750705376411265,0.060938118561942256
893,53,9,Estimate,0.29965878686733527,0.05187320957522787
894,53,10,Estimate,0.2804790246185598,0.04251592791322339
895,53,11,Estimate,0.2601269098637746,0.03890438738415735
896,53,12,Estimate,0.223181687222072,0.04176449872769819
897,53,13,Estimate,,
898,53,14,Estimate,,
899,53,15,Estimate,,
900,53,16,Estimate,,
901,54,0,Estimate,0.016824034836965915,0.002051638616773973
902,54,1,Estimate,0.0777716748470322,0.008083143149682266
903,54,2,Estimate,0.15799266153298647,0.017440696784713435
904,54,3,Estimate,0.24715881807059928,0.028458105073935237
905,54,4,Estimate,0.32455992235851555,0.03819749546951943
906,54,5,Estimate,0.3692445669873448,0.04929741074976041
907,54,6,Estimate,0.37462208759396737,0.0602740072569874
908,54,7,Estimate,0.35504494684005955,0.06438450163682032
909,54,8,Estimate,0.32648019113127924,0.060820982075431976
910,54,9,Estimate,0.2983082683605487,0.05212499550393221
911,54,10,Estimate,0.27806552680003205,0.04279576538049481
912,54,11,Estimate,0.2569129720920319,0.03900619379683692
913,54,12,Estimate,0.22025741192319293,0.04150410255561858
914,54,13,Estimate,,
915,54,14,Estimate,,
916,54,15,Estimate,,
917,54,16,Estimate,,
918,55,0,Estimate,0.016193757794522225,0.001934479020108213
919,55,1,Estimate,0.076040238146234,0.007839646238532432
920,55,2,Estimate,0.15536485889912377,0.017100406621407778
921,55,3,Estimate,0.24386415043131465,0.028031559551925007
922,55,4,Estimate,0.32057655434117566,0.03758641614005545
